date,datetime,timestamp,season,away,away_code,away_pts,home,home_code,home_pts,overtime,type,boxscore
4/17/2023,4/17/2023 19:30,1681759800,2023,Brooklyn Nets,BRK,84,Philadelphia 76ers,PHI,96,,,https://www.basketball-reference.com/boxscores/202304170PHI.html
4/17/2023,4/17/2023 22:00,1681768800,2023,Golden State Warriors,GSW,106,Sacramento Kings,SAC,114,,,https://www.basketball-reference.com/boxscores/202304170SAC.html
4/18/2023,4/18/2023 19:00,1681844400,2023,Atlanta Hawks,ATL,106,Boston Celtics,BOS,119,,,https://www.basketball-reference.com/boxscores/202304180BOS.html
4/18/2023,4/18/2023 19:30,1681846200,2023,New York Knicks,NYK,90,Cleveland Cavaliers,CLE,107,,,https://www.basketball-reference.com/boxscores/202304180CLE.html
4/18/2023,4/18/2023 22:00,1681855200,2023,Los Angeles Clippers,LAC,109,Phoenix Suns,PHO,123,,,https://www.basketball-reference.com/boxscores/202304180PHO.html
4/19/2023,4/19/2023 19:30,1681932600,2023,Los Angeles Lakers,LAL,93,Memphis Grizzlies,MEM,103,,,https://www.basketball-reference.com/boxscores/202304190MEM.html
4/19/2023,4/19/2023 21:00,1681938000,2023,Miami Heat,MIA,122,Milwaukee Bucks,MIL,138,,,https://www.basketball-reference.com/boxscores/202304190MIL.html
4/19/2023,4/19/2023 22:00,1681941600,2023,Minnesota Timberwolves,MIN,113,Denver Nuggets,DEN,122,,,https://www.basketball-reference.com/boxscores/202304190DEN.html
4/20/2023,4/20/2023 19:30,1682019000,2023,Philadelphia 76ers,PHI,102,Brooklyn Nets,BRK,97,,,https://www.basketball-reference.com/boxscores/202304200BRK.html
4/20/2023,4/20/2023 22:00,1682028000,2023,Sacramento Kings,SAC,97,Golden State Warriors,GSW,114,,,https://www.basketball-reference.com/boxscores/202304200GSW.html
4/20/2023,4/20/2023 22:30,1682029800,2023,Phoenix Suns,PHO,129,Los Angeles Clippers,LAC,124,,,https://www.basketball-reference.com/boxscores/202304200LAC.html
4/21/2023,4/21/2023 19:00,1682103600,2023,Boston Celtics,BOS,122,Atlanta Hawks,ATL,130,,,https://www.basketball-reference.com/boxscores/202304210ATL.html
4/21/2023,4/21/2023 20:30,1682109000,2023,Cleveland Cavaliers,CLE,79,New York Knicks,NYK,99,,,https://www.basketball-reference.com/boxscores/202304210NYK.html
4/21/2023,4/21/2023 21:30,1682112600,2023,Denver Nuggets,DEN,120,Minnesota Timberwolves,MIN,111,,,https://www.basketball-reference.com/boxscores/202304210MIN.html
4/22/2023,4/22/2023 13:00,1682168400,2023,Philadelphia 76ers,PHI,96,Brooklyn Nets,BRK,88,,,https://www.basketball-reference.com/boxscores/202304220BRK.html
4/22/2023,4/22/2023 15:30,1682177400,2023,Phoenix Suns,PHO,112,Los Angeles Clippers,LAC,100,,,https://www.basketball-reference.com/boxscores/202304220LAC.html
4/22/2023,4/22/2023 19:30,1682191800,2023,Milwaukee Bucks,MIL,99,Miami Heat,MIA,121,,,https://www.basketball-reference.com/boxscores/202304220MIA.html
4/22/2023,4/22/2023 22:00,1682200800,2023,Memphis Grizzlies,MEM,101,Los Angeles Lakers,LAL,111,,,https://www.basketball-reference.com/boxscores/202304220LAL.html
4/23/2023,4/23/2023 13:00,1682254800,2023,Cleveland Cavaliers,CLE,93,New York Knicks,NYK,102,,,https://www.basketball-reference.com/boxscores/202304230NYK.html
4/23/2023,4/23/2023 15:30,1682263800,2023,Sacramento Kings,SAC,125,Golden State Warriors,GSW,126,,,https://www.basketball-reference.com/boxscores/202304230GSW.html
4/23/2023,4/23/2023 19:00,1682276400,2023,Boston Celtics,BOS,129,Atlanta Hawks,ATL,121,,,https://www.basketball-reference.com/boxscores/202304230ATL.html
4/23/2023,4/23/2023 21:30,1682285400,2023,Denver Nuggets,DEN,108,Minnesota Timberwolves,MIN,114,OT,,https://www.basketball-reference.com/boxscores/202304230MIN.html
4/24/2023,4/24/2023 19:30,1682364600,2023,Milwaukee Bucks,MIL,114,Miami Heat,MIA,119,,,https://www.basketball-reference.com/boxscores/202304240MIA.html
4/24/2023,4/24/2023 22:00,1682373600,2023,Memphis Grizzlies,MEM,111,Los Angeles Lakers,LAL,117,OT,,https://www.basketball-reference.com/boxscores/202304240LAL.html
4/25/2023,4/25/2023 19:30,1682451000,2023,Atlanta Hawks,ATL,119,Boston Celtics,BOS,117,,,https://www.basketball-reference.com/boxscores/202304250BOS.html
4/25/2023,4/25/2023 21:00,1682456400,2023,Minnesota Timberwolves,MIN,109,Denver Nuggets,DEN,112,,,https://www.basketball-reference.com/boxscores/202304250DEN.html
4/25/2023,4/25/2023 22:00,1682460000,2023,Los Angeles Clippers,LAC,130,Phoenix Suns,PHO,136,,,https://www.basketball-reference.com/boxscores/202304250PHO.html
4/26/2023,4/26/2023 19:00,1682535600,2023,New York Knicks,NYK,106,Cleveland Cavaliers,CLE,95,,,https://www.basketball-reference.com/boxscores/202304260CLE.html
4/26/2023,4/26/2023 19:30,1682537400,2023,Los Angeles Lakers,LAL,99,Memphis Grizzlies,MEM,116,,,https://www.basketball-reference.com/boxscores/202304260MEM.html
4/26/2023,4/26/2023 21:30,1682544600,2023,Miami Heat,MIA,128,Milwaukee Bucks,MIL,126,OT,,https://www.basketball-reference.com/boxscores/202304260MIL.html
4/26/2023,4/26/2023 22:00,1682546400,2023,Golden State Warriors,GSW,123,Sacramento Kings,SAC,116,,,https://www.basketball-reference.com/boxscores/202304260SAC.html
4/27/2023,4/27/2023 20:30,1682627400,2023,Boston Celtics,BOS,128,Atlanta Hawks,ATL,120,,,https://www.basketball-reference.com/boxscores/202304270ATL.html
4/28/2023,4/28/2023 20:00,1682712000,2023,Sacramento Kings,SAC,118,Golden State Warriors,GSW,99,,,https://www.basketball-reference.com/boxscores/202304280GSW.html
4/28/2023,4/28/2023 22:30,1682721000,2023,Memphis Grizzlies,MEM,85,Los Angeles Lakers,LAL,125,,,https://www.basketball-reference.com/boxscores/202304280LAL.html
4/29/2023,4/29/2023 20:30,1682800200,2023,Phoenix Suns,PHO,107,Denver Nuggets,DEN,125,,,https://www.basketball-reference.com/boxscores/202304290DEN.html
4/30/2023,4/30/2023 13:00,1682859600,2023,Miami Heat,MIA,108,New York Knicks,NYK,101,,,https://www.basketball-reference.com/boxscores/202304300NYK.html
4/30/2023,4/30/2023 15:30,1682868600,2023,Golden State Warriors,GSW,120,Sacramento Kings,SAC,100,,,https://www.basketball-reference.com/boxscores/202304300SAC.html
5/1/2023,5/1/2023 19:30,1682969400,2023,Philadelphia 76ers,PHI,119,Boston Celtics,BOS,115,,,https://www.basketball-reference.com/boxscores/202305010BOS.html
5/1/2023,5/1/2023 22:00,1682978400,2023,Phoenix Suns,PHO,87,Denver Nuggets,DEN,97,,,https://www.basketball-reference.com/boxscores/202305010DEN.html
5/2/2023,5/2/2023 19:30,1683055800,2023,Miami Heat,MIA,105,New York Knicks,NYK,111,,,https://www.basketball-reference.com/boxscores/202305020NYK.html
5/2/2023,5/2/2023 22:00,1683064800,2023,Los Angeles Lakers,LAL,117,Golden State Warriors,GSW,112,,,https://www.basketball-reference.com/boxscores/202305020GSW.html
5/3/2023,5/3/2023 20:00,1683144000,2023,Philadelphia 76ers,PHI,87,Boston Celtics,BOS,121,,,https://www.basketball-reference.com/boxscores/202305030BOS.html
5/4/2023,5/4/2023 21:00,1683234000,2023,Los Angeles Lakers,LAL,100,Golden State Warriors,GSW,127,,,https://www.basketball-reference.com/boxscores/202305040GSW.html
5/5/2023,5/5/2023 19:30,1683315000,2023,Boston Celtics,BOS,114,Philadelphia 76ers,PHI,102,,,https://www.basketball-reference.com/boxscores/202305050PHI.html
5/5/2023,5/5/2023 22:00,1683324000,2023,Denver Nuggets,DEN,114,Phoenix Suns,PHO,121,,,https://www.basketball-reference.com/boxscores/202305050PHO.html
5/6/2023,5/6/2023 15:30,1683387000,2023,New York Knicks,NYK,86,Miami Heat,MIA,105,,,https://www.basketball-reference.com/boxscores/202305060MIA.html
5/6/2023,5/6/2023 20:30,1683405000,2023,Golden State Warriors,GSW,97,Los Angeles Lakers,LAL,127,,,https://www.basketball-reference.com/boxscores/202305060LAL.html
5/7/2023,5/7/2023 15:30,1683473400,2023,Boston Celtics,BOS,115,Philadelphia 76ers,PHI,116,OT,,https://www.basketball-reference.com/boxscores/202305070PHI.html
5/7/2023,5/7/2023 20:00,1683489600,2023,Denver Nuggets,DEN,124,Phoenix Suns,PHO,129,,,https://www.basketball-reference.com/boxscores/202305070PHO.html
5/8/2023,5/8/2023 19:30,1683574200,2023,New York Knicks,NYK,101,Miami Heat,MIA,109,,,https://www.basketball-reference.com/boxscores/202305080MIA.html
5/8/2023,5/8/2023 22:00,1683583200,2023,Golden State Warriors,GSW,101,Los Angeles Lakers,LAL,104,,,https://www.basketball-reference.com/boxscores/202305080LAL.html
5/9/2023,5/9/2023 19:30,1683660600,2023,Philadelphia 76ers,PHI,115,Boston Celtics,BOS,103,,,https://www.basketball-reference.com/boxscores/202305090BOS.html
5/9/2023,5/9/2023 22:00,1683669600,2023,Phoenix Suns,PHO,102,Denver Nuggets,DEN,118,,,https://www.basketball-reference.com/boxscores/202305090DEN.html
5/10/2023,5/10/2023 19:30,1683747000,2023,Miami Heat,MIA,103,New York Knicks,NYK,112,,,https://www.basketball-reference.com/boxscores/202305100NYK.html
5/10/2023,5/10/2023 22:00,1683756000,2023,Los Angeles Lakers,LAL,106,Golden State Warriors,GSW,121,,,https://www.basketball-reference.com/boxscores/202305100GSW.html
5/11/2023,5/11/2023 19:30,1683833400,2023,Boston Celtics,BOS,95,Philadelphia 76ers,PHI,86,,,https://www.basketball-reference.com/boxscores/202305110PHI.html
5/11/2023,5/11/2023 22:00,1683842400,2023,Denver Nuggets,DEN,125,Phoenix Suns,PHO,100,,,https://www.basketball-reference.com/boxscores/202305110PHO.html
5/12/2023,5/12/2023 19:30,1683919800,2023,New York Knicks,NYK,92,Miami Heat,MIA,96,,,https://www.basketball-reference.com/boxscores/202305120MIA.html
5/12/2023,5/12/2023 22:00,1683928800,2023,Golden State Warriors,GSW,101,Los Angeles Lakers,LAL,122,,,https://www.basketball-reference.com/boxscores/202305120LAL.html
5/14/2023,5/14/2023 15:30,1684078200,2023,Philadelphia 76ers,PHI,88,Boston Celtics,BOS,112,,,https://www.basketball-reference.com/boxscores/202305140BOS.html
5/16/2023,5/16/2023 20:30,1684269000,2023,Los Angeles Lakers,LAL,126,Denver Nuggets,DEN,132,,,https://www.basketball-reference.com/boxscores/202305160DEN.html
5/17/2023,5/17/2023 20:30,1684355400,2023,Miami Heat,MIA,123,Boston Celtics,BOS,116,,,https://www.basketball-reference.com/boxscores/202305170BOS.html
5/18/2023,5/18/2023 20:30,1684441800,2023,Los Angeles Lakers,LAL,103,Denver Nuggets,DEN,108,,,https://www.basketball-reference.com/boxscores/202305180DEN.html
5/19/2023,5/19/2023 20:30,1684528200,2023,Miami Heat,MIA,111,Boston Celtics,BOS,105,,,https://www.basketball-reference.com/boxscores/202305190BOS.html
5/20/2023,5/20/2023 20:30,1684614600,2023,Denver Nuggets,DEN,119,Los Angeles Lakers,LAL,108,,,https://www.basketball-reference.com/boxscores/202305200LAL.html
5/21/2023,5/21/2023 20:30,1684701000,2023,Boston Celtics,BOS,102,Miami Heat,MIA,128,,,https://www.basketball-reference.com/boxscores/202305210MIA.html
5/22/2023,5/22/2023 20:30,1684787400,2023,Denver Nuggets,DEN,113,Los Angeles Lakers,LAL,111,,,https://www.basketball-reference.com/boxscores/202305220LAL.html
5/23/2023,5/23/2023 20:30,1684873800,2023,Boston Celtics,BOS,116,Miami Heat,MIA,99,,,https://www.basketball-reference.com/boxscores/202305230MIA.html
5/25/2023,5/25/2023 20:30,1685046600,2023,Miami Heat,MIA,97,Boston Celtics,BOS,110,,,https://www.basketball-reference.com/boxscores/202305250BOS.html
5/27/2023,5/27/2023 20:30,1685219400,2023,Boston Celtics,BOS,104,Miami Heat,MIA,103,,,https://www.basketball-reference.com/boxscores/202305270MIA.html
5/29/2023,5/29/2023 20:30,1685392200,2023,Miami Heat,MIA,103,Boston Celtics,BOS,84,,,https://www.basketball-reference.com/boxscores/202305290BOS.html
6/1/2023,6/1/2023 20:30,1685651400,2023,Miami Heat,MIA,93,Denver Nuggets,DEN,104,,,https://www.basketball-reference.com/boxscores/202306010DEN.html
6/4/2023,6/4/2023 20:00,1685908800,2023,Miami Heat,MIA,111,Denver Nuggets,DEN,108,,,https://www.basketball-reference.com/boxscores/202306040DEN.html
6/7/2023,6/7/2023 20:30,1686169800,2023,Denver Nuggets,DEN,109,Miami Heat,MIA,94,,,https://www.basketball-reference.com/boxscores/202306070MIA.html
6/9/2023,6/9/2023 20:30,1686342600,2023,Denver Nuggets,DEN,108,Miami Heat,MIA,95,,,https://www.basketball-reference.com/boxscores/202306090MIA.html
6/12/2023,6/12/2023 20:30,1686601800,2023,Miami Heat,MIA,89,Denver Nuggets,DEN,94,,,https://www.basketball-reference.com/boxscores/202306120DEN.html
10/24/2023,10/24/2023 19:30,1698175800,2024,Los Angeles Lakers,LAL,107,Denver Nuggets,DEN,119,,,https://www.basketball-reference.com/boxscores/202310240DEN.html
10/24/2023,10/24/2023 22:00,1698184800,2024,Phoenix Suns,PHO,108,Golden State Warriors,GSW,104,,,https://www.basketball-reference.com/boxscores/202310240GSW.html
10/25/2023,10/25/2023 19:00,1698260400,2024,Houston Rockets,HOU,86,Orlando Magic,ORL,116,,,https://www.basketball-reference.com/boxscores/202310250ORL.html
10/25/2023,10/25/2023 19:00,1698260400,2024,Boston Celtics,BOS,108,New York Knicks,NYK,104,,,https://www.basketball-reference.com/boxscores/202310250NYK.html
10/25/2023,10/25/2023 19:00,1698260400,2024,Washington Wizards,WAS,120,Indiana Pacers,IND,143,,,https://www.basketball-reference.com/boxscores/202310250IND.html
10/25/2023,10/25/2023 19:00,1698260400,2024,Atlanta Hawks,ATL,110,Charlotte Hornets,CHO,116,,,https://www.basketball-reference.com/boxscores/202310250CHO.html
10/25/2023,10/25/2023 19:30,1698262200,2024,Detroit Pistons,DET,102,Miami Heat,MIA,103,,,https://www.basketball-reference.com/boxscores/202310250MIA.html
10/25/2023,10/25/2023 19:30,1698262200,2024,Minnesota Timberwolves,MIN,94,Toronto Raptors,TOR,97,,,https://www.basketball-reference.com/boxscores/202310250TOR.html
10/25/2023,10/25/2023 19:30,1698262200,2024,Cleveland Cavaliers,CLE,114,Brooklyn Nets,BRK,113,,,https://www.basketball-reference.com/boxscores/202310250BRK.html
10/25/2023,10/25/2023 20:00,1698264000,2024,New Orleans Pelicans,NOP,111,Memphis Grizzlies,MEM,104,,,https://www.basketball-reference.com/boxscores/202310250MEM.html
10/25/2023,10/25/2023 20:00,1698264000,2024,Oklahoma City Thunder,OKC,124,Chicago Bulls,CHI,104,,,https://www.basketball-reference.com/boxscores/202310250CHI.html
10/25/2023,10/25/2023 21:00,1698267600,2024,Sacramento Kings,SAC,130,Utah Jazz,UTA,114,,,https://www.basketball-reference.com/boxscores/202310250UTA.html
10/25/2023,10/25/2023 21:30,1698269400,2024,Dallas Mavericks,DAL,126,San Antonio Spurs,SAS,119,,,https://www.basketball-reference.com/boxscores/202310250SAS.html
10/25/2023,10/25/2023 22:30,1698273000,2024,Portland Trail Blazers,POR,111,Los Angeles Clippers,LAC,123,,,https://www.basketball-reference.com/boxscores/202310250LAC.html
10/26/2023,10/26/2023 19:30,1698348600,2024,Philadelphia 76ers,PHI,117,Milwaukee Bucks,MIL,118,,,https://www.basketball-reference.com/boxscores/202310260MIL.html
10/26/2023,10/26/2023 22:00,1698357600,2024,Phoenix Suns,PHO,95,Los Angeles Lakers,LAL,100,,,https://www.basketball-reference.com/boxscores/202310260LAL.html
10/27/2023,10/27/2023 19:00,1698433200,2024,Denver Nuggets,DEN,108,Memphis Grizzlies,MEM,104,,,https://www.basketball-reference.com/boxscores/202310270MEM.html
10/27/2023,10/27/2023 19:00,1698433200,2024,Detroit Pistons,DET,111,Charlotte Hornets,CHO,99,,,https://www.basketball-reference.com/boxscores/202310270CHO.html
10/27/2023,10/27/2023 19:30,1698435000,2024,New York Knicks,NYK,126,Atlanta Hawks,ATL,120,,,https://www.basketball-reference.com/boxscores/202310270ATL.html
10/27/2023,10/27/2023 19:30,1698435000,2024,Oklahoma City Thunder,OKC,108,Cleveland Cavaliers,CLE,105,,,https://www.basketball-reference.com/boxscores/202310270CLE.html
10/27/2023,10/27/2023 19:30,1698435000,2024,Miami Heat,MIA,111,Boston Celtics,BOS,119,,,https://www.basketball-reference.com/boxscores/202310270BOS.html
10/27/2023,10/27/2023 20:00,1698436800,2024,Toronto Raptors,TOR,103,Chicago Bulls,CHI,104,OT,,https://www.basketball-reference.com/boxscores/202310270CHI.html
10/27/2023,10/27/2023 20:00,1698436800,2024,Houston Rockets,HOU,122,San Antonio Spurs,SAS,126,OT,,https://www.basketball-reference.com/boxscores/202310270SAS.html
10/27/2023,10/27/2023 20:30,1698438600,2024,Brooklyn Nets,BRK,120,Dallas Mavericks,DAL,125,,,https://www.basketball-reference.com/boxscores/202310270DAL.html
10/27/2023,10/27/2023 21:30,1698442200,2024,Los Angeles Clippers,LAC,118,Utah Jazz,UTA,120,,,https://www.basketball-reference.com/boxscores/202310270UTA.html
10/27/2023,10/27/2023 22:00,1698444000,2024,Orlando Magic,ORL,102,Portland Trail Blazers,POR,97,,,https://www.basketball-reference.com/boxscores/202310270POR.html
10/27/2023,10/27/2023 22:00,1698444000,2024,Golden State Warriors,GSW,122,Sacramento Kings,SAC,114,,,https://www.basketball-reference.com/boxscores/202310270SAC.html
10/28/2023,10/28/2023 19:00,1698519600,2024,Chicago Bulls,CHI,102,Detroit Pistons,DET,118,,,https://www.basketball-reference.com/boxscores/202310280DET.html
10/28/2023,10/28/2023 19:00,1698519600,2024,Memphis Grizzlies,MEM,106,Washington Wizards,WAS,113,,,https://www.basketball-reference.com/boxscores/202310280WAS.html
10/28/2023,10/28/2023 19:00,1698519600,2024,New York Knicks,NYK,87,New Orleans Pelicans,NOP,96,,,https://www.basketball-reference.com/boxscores/202310280NOP.html
10/28/2023,10/28/2023 19:30,1698521400,2024,Indiana Pacers,IND,125,Cleveland Cavaliers,CLE,113,,,https://www.basketball-reference.com/boxscores/202310280CLE.html
10/28/2023,10/28/2023 19:30,1698521400,2024,Philadelphia 76ers,PHI,114,Toronto Raptors,TOR,107,,,https://www.basketball-reference.com/boxscores/202310280TOR.html
10/28/2023,10/28/2023 20:00,1698523200,2024,Miami Heat,MIA,90,Minnesota Timberwolves,MIN,106,,,https://www.basketball-reference.com/boxscores/202310280MIN.html
10/28/2023,10/28/2023 22:00,1698530400,2024,Utah Jazz,UTA,104,Phoenix Suns,PHO,126,,,https://www.basketball-reference.com/boxscores/202310280PHO.html
10/29/2023,10/29/2023 15:30,1698593400,2024,Denver Nuggets,DEN,128,Oklahoma City Thunder,OKC,95,,,https://www.basketball-reference.com/boxscores/202310290OKC.html
10/29/2023,10/29/2023 19:00,1698606000,2024,Golden State Warriors,GSW,106,Houston Rockets,HOU,95,,,https://www.basketball-reference.com/boxscores/202310290HOU.html
10/29/2023,10/29/2023 19:00,1698606000,2024,Atlanta Hawks,ATL,127,Milwaukee Bucks,MIL,110,,,https://www.basketball-reference.com/boxscores/202310290MIL.html
10/29/2023,10/29/2023 19:30,1698607800,2024,Portland Trail Blazers,POR,98,Philadelphia 76ers,PHI,126,,,https://www.basketball-reference.com/boxscores/202310290PHI.html
10/29/2023,10/29/2023 21:00,1698613200,2024,San Antonio Spurs,SAS,83,Los Angeles Clippers,LAC,123,,,https://www.basketball-reference.com/boxscores/202310290LAC.html
10/29/2023,10/29/2023 21:00,1698613200,2024,Los Angeles Lakers,LAL,127,Sacramento Kings,SAC,132,OT,,https://www.basketball-reference.com/boxscores/202310290SAC.html
10/30/2023,10/30/2023 19:00,1698692400,2024,Chicago Bulls,CHI,112,Indiana Pacers,IND,105,,,https://www.basketball-reference.com/boxscores/202310300IND.html
10/30/2023,10/30/2023 19:00,1698692400,2024,Boston Celtics,BOS,126,Washington Wizards,WAS,107,,,https://www.basketball-reference.com/boxscores/202310300WAS.html
10/30/2023,10/30/2023 19:00,1698692400,2024,Brooklyn Nets,BRK,133,Charlotte Hornets,CHO,121,,,https://www.basketball-reference.com/boxscores/202310300CHO.html
10/30/2023,10/30/2023 19:30,1698694200,2024,Portland Trail Blazers,POR,99,Toronto Raptors,TOR,91,,,https://www.basketball-reference.com/boxscores/202310300TOR.html
10/30/2023,10/30/2023 19:30,1698694200,2024,Minnesota Timberwolves,MIN,113,Atlanta Hawks,ATL,127,,,https://www.basketball-reference.com/boxscores/202310300ATL.html
10/30/2023,10/30/2023 20:00,1698696000,2024,Dallas Mavericks,DAL,125,Memphis Grizzlies,MEM,110,,,https://www.basketball-reference.com/boxscores/202310300MEM.html
10/30/2023,10/30/2023 20:00,1698696000,2024,Miami Heat,MIA,114,Milwaukee Bucks,MIL,122,,,https://www.basketball-reference.com/boxscores/202310300MIL.html
10/30/2023,10/30/2023 20:00,1698696000,2024,Golden State Warriors,GSW,130,New Orleans Pelicans,NOP,102,,,https://www.basketball-reference.com/boxscores/202310300NOP.html
10/30/2023,10/30/2023 20:00,1698696000,2024,Detroit Pistons,DET,112,Oklahoma City Thunder,OKC,124,,,https://www.basketball-reference.com/boxscores/202310300OKC.html
10/30/2023,10/30/2023 21:00,1698699600,2024,Utah Jazz,UTA,102,Denver Nuggets,DEN,110,,,https://www.basketball-reference.com/boxscores/202310300DEN.html
10/30/2023,10/30/2023 22:30,1698705000,2024,Orlando Magic,ORL,103,Los Angeles Lakers,LAL,106,,,https://www.basketball-reference.com/boxscores/202310300LAL.html
10/31/2023,10/31/2023 19:30,1698780600,2024,New York Knicks,NYK,109,Cleveland Cavaliers,CLE,91,,,https://www.basketball-reference.com/boxscores/202310310CLE.html
10/31/2023,10/31/2023 22:00,1698789600,2024,San Antonio Spurs,SAS,115,Phoenix Suns,PHO,114,,,https://www.basketball-reference.com/boxscores/202310310PHO.html
10/31/2023,10/31/2023 22:30,1698791400,2024,Orlando Magic,ORL,102,Los Angeles Clippers,LAC,118,,,https://www.basketball-reference.com/boxscores/202310310LAC.html
11/1/2023,11/1/2023 19:00,1698865200,2024,Portland Trail Blazers,POR,110,Detroit Pistons,DET,101,,,https://www.basketball-reference.com/boxscores/202311010DET.html
11/1/2023,11/1/2023 19:00,1698865200,2024,Milwaukee Bucks,MIL,111,Toronto Raptors,TOR,130,,,https://www.basketball-reference.com/boxscores/202311010TOR.html
11/1/2023,11/1/2023 19:30,1698867000,2024,Washington Wizards,WAS,121,Atlanta Hawks,ATL,130,,,https://www.basketball-reference.com/boxscores/202311010ATL.html
